1.21875e-06,0,0x03,0xFF
5.03125e-06,0,0x00,0xFF
8.875e-06,0,0x00,0xFF
1.271875e-05,0,0x40,0xFF
1.65625e-05,0,0xFF,0x42
2.040625e-05,0,0xFF,0x4F
2.425e-05,0,0xFF,0x4F
2.809375e-05,0,0xFF,0x54
3.7125e-05,1,0x03,0xFF
4.096875e-05,1,0x00,0xFF
4.48125e-05,1,0x00,0xFF
4.865625e-05,1,0x48,0xFF
5.25e-05,1,0xFF,0x00
5.634375e-05,1,0xFF,0x00
6.01875e-05,1,0xFF,0x37
6.4e-05,1,0xFF,0xDC
6.784375e-05,1,0xFF,0x00
7.16875e-05,1,0xFF,0x00
7.553125e-05,1,0xFF,0x00
7.9375e-05,1,0xFF,0x00
8.321875e-05,1,0xFF,0x00
8.70625e-05,1,0xFF,0x00
9.090625e-05,1,0xFF,0x02
9.475e-05,1,0xFF,0x20
9.85625e-05,1,0xFF,0x00
0.00010240625,1,0xFF,0x00
0.00010625,1,0xFF,0x00
0.00011009375,1,0xFF,0x00
0.0001139375,1,0xFF,0x00
0.00011778125,1,0xFF,0x00
0.000121625,1,0xFF,0x00
0.00012546875,1,0xFF,0x00
0.0001293125,1,0xFF,0x00
0.000133125,1,0xFF,0x00
0.00013696875,1,0xFF,0x00
0.0001408125,1,0xFF,0x00
0.00014465625,1,0xFF,0x00
0.0001485,1,0xFF,0x00
0.00015234375,1,0xFF,0x00
0.0001561875,1,0xFF,0x00
0.00016003125,1,0xFF,0x00
0.000163875,1,0xFF,0x00
0.0001676875,1,0xFF,0x00
0.00017153125,1,0xFF,0x00
0.000175375,1,0xFF,0x00
0.00017921875,1,0xFF,0x00
0.0001830625,1,0xFF,0x00
0.00018690625,1,0xFF,0x34
0.000201,,0x03,0xFF
0.00020484375,,0x00,0xFF
0.0002086875,,0x00,0xFF
0.00021253125,,0x80,0xFF
0.000216375,,0xFF,0xFF
0.00022021875,,0xFF,0x72
0.0002240625,,0xFF,0x0E
0.00022790625,,0xFF,0x44
0.00023171875,,0xFF,0x00
0.0002355625,,0xFF,0x00
0.00023940625,,0xFF,0x00
0.00024325,,0xFF,0x0C
0.00024709375,,0xFF,0xFF
0.0002509375,,0xFF,0x72
0.00025478125,,0xFF,0x00
0.000258625,,0xFF,0x00
0.00026246875,,0xFF,0x10
0.00026628125,,0xFF,0x01
0.000270125,,0xFF,0x00
0.00027396875,,0xFF,0x00
0.0002778125,,0xFF,0xFF
0.00028165625,,0xFF,0x72
0.0002855,,0xFF,0x01
0.00028934375,,0xFF,0x00
0.0002931875,,0xFF,0x00
0.00029703125,,0xFF,0x00
0.00030084375,,0xFF,0x00
0.0003046875,,0xFF,0x00
0.00030853125,,0xFF,0xFF
0.000312375,,0xFF,0x72
0.00031621875,,0xFF,0x01
0.0003200625,,0xFF,0x04
0.00032390625,,0xFF,0x00
0.00032775,,0xFF,0x00
0.00033159375,,0xFF,0x00
0.00033540625,,0xFF,0x00
0.00033925,,0xFF,0xFF
0.00034309375,,0xFF,0x72
0.0003469375,,0xFF,0x00
0.00035078125,,0xFF,0x00
0.000354625,,0xFF,0x90
0.00035846875,,0xFF,0x01
0.0003623125,,0xFF,0x00
0.00036615625,,0xFF,0x00
0.00036996875,,0xFF,0xFF
0.0003738125,,0xFF,0x70
0.00037765625,,0xFF,0x0C
0.0003815,,0xFF,0x08
0.00038534375,,0xFF,0x00
0.0003891875,,0xFF,0x0E
0.00039303125,,0xFF,0xF8
0.000396875,,0xFF,0x00
0.00040071875,,0xFF,0xFF
0.00040453125,,0xFF,0x70
0.000408375,,0xFF,0x0C
0.00041221875,,0xFF,0x10
0.0004160625,,0xFF,0x80
0.00041990625,,0xFF,0x40
0.00042375,,0xFF,0x00
0.00042759375,,0xFF,0x16
0.0004314375,,0xFF,0xFF
0.00043528125,,0xFF,0x70
0.00043909375,,0xFF,0x50
0.0004429375,,0xFF,0x00
0.00044678125,,0xFF,0xEF
0.000450625,,0xFF,0x80
0.00045446875,,0xFF,0x10
0.0004583125,,0xFF,0x01
0.00046215625,,0xFF,0xFF
0.000466,,0xFF,0x70
0.00046984375,,0xFF,0x50
0.00047365625,,0xFF,0x04
0.0004775,,0xFF,0xFF
0.00048134375,,0xFF,0x80
0.0004851875,,0xFF,0x0F
0.00048903125,,0xFF,0x10
0.000492875,,0xFF,0xFF
0.00049671875,,0xFF,0x70
0.0005005625,,0xFF,0x50
0.00050440625,,0xFF,0xD0
0.00050821875,,0xFF,0x40
0.0005120625,,0xFF,0x08
0.00051590625,,0xFF,0x00
0.00051975,,0xFF,0x00
0.00052359375,,0xFF,0xFF
0.0005274375,,0xFF,0x70
0.00053128125,,0xFF,0x50
0.000535125,,0xFF,0xD4
0.00053896875,,0xFF,0x00
0.00054278125,,0xFF,0x00
0.000546625,,0xFF,0x00
0.00055046875,,0xFF,0x04
0.0005543125,,0xFF,0xFF
0.00055815625,,0xFF,0x70
0.000562,,0xFF,0x0C
0.00056584375,,0xFF,0x28
0.0005696875,,0xFF,0x00
0.00057353125,,0xFF,0x01
0.00057734375,,0xFF,0x00
0.0005811875,,0xFF,0x00
0.00058503125,,0xFF,0xFF
0.000588875,,0xFF,0x70
0.00059271875,,0xFF,0x0C
0.0005965625,,0xFF,0x30
0.00060040625,,0xFF,0x80
0.00060425,,0xFF,0xF0
0.00060809375,,0xFF,0x00
0.00061190625,,0xFF,0x1A
0.00061575,,0xFF,0xFF
0.00061959375,,0xFF,0x70
0.0006234375,,0xFF,0x20
0.00062728125,,0xFF,0x00
0.000631125,,0xFF,0x00
0.00063496875,,0xFF,0x00
0.0006388125,,0xFF,0x00
0.00064265625,,0xFF,0x3F
0.00064646875,,0xFF,0xFF
0.0006503125,,0xFF,0x70
0.00065415625,,0xFF,0x20
0.000658,,0xFF,0x80
0.00066184375,,0xFF,0x80
0.0006656875,,0xFF,0x01
0.00066953125,,0xFF,0x42
0.000673375,,0xFF,0x02
0.00067721875,,0xFF,0xFF
0.00068103125,,0xFF,0x70
0.000684875,,0xFF,0x20
0.00068871875,,0xFF,0xC0
0.0006925625,,0xFF,0x00
0.00069640625,,0xFF,0x00
0.00070025,,0xFF,0x00
0.00070409375,,0xFF,0x00
0.0007079375,,0xFF,0xFF
0.00071178125,,0xFF,0x70
0.00071559375,,0xFF,0x21
0.0007194375,,0xFF,0x00
0.00072328125,,0xFF,0x00
0.000727125,,0xFF,0x02
0.00073096875,,0xFF,0x00
0.0007348125,,0xFF,0x00
0.00073865625,,0xFF,0xFF
0.0007425,,0xFF,0x70
0.00074634375,,0xFF,0x21
0.00075015625,,0xFF,0x04
0.000754,,0xFF,0x00
0.00075784375,,0xFF,0x26
0.0007616875,,0xFF,0x08
0.00076553125,,0xFF,0x02
0.000769375,,0xFF,0xFF
0.00077321875,,0xFF,0x70
0.0007770625,,0xFF,0x21
0.00078090625,,0xFF,0x08
0.00078471875,,0xFF,0x4C
0.0007885625,,0xFF,0x47
0.00079240625,,0xFF,0xC4
0.00079625,,0xFF,0x32
0.00080009375,,0xFF,0xFF
0.0008039375,,0xFF,0x70
0.00080778125,,0xFF,0x21
0.000811625,,0xFF,0x0C
0.00081546875,,0xFF,0x0F
0.00081928125,,0xFF,0x98
0.000823125,,0xFF,0x48
0.00082696875,,0xFF,0xCE
0.0008308125,,0xFF,0xFF
0.00083465625,,0xFF,0x70
0.0008385,,0xFF,0x21
0.00084234375,,0xFF,0x10
